1	thm:auto:3.5.3.7	theorem	3.5.3.7	amb79467505e45783258f5acd07a3dff27	V1 subseteq V2 , V2 = V3 vdash V1 subseteq V3	Rechtsverträglichkeit von \\(\\subseteq \\) und \\(=\\)
1	ax:auto:3.6.1.1	axiom	3.6.1.1	amebe0d0ee7fd1eeffeec5ed12efa82edf	exists V1 ( forall V2 ( V2 not in V1 ) )	Leere Menge
1	thm:auto:3.6.2.1	theorem	3.6.2.1	am3c60901922c4858a22f0e9ff637b506d	exists ! V1 forall V2 ( V2 not in V1 )	
1	def:auto:3.6.2.1	definition	3.6.2.1	amb1d4761094d7802f4e7786698c6d7931	varnothing coloneq iota V1 ( forall V2 ( V2 not in V1 ) )	Leere Menge
1	thm:auto:3.6.2.2	theorem	3.6.2.2	amde296a9cb1dc19d5c88103eb59dd5d02	V1 not in varnothing	Leere Menge
1	thm:auto:3.6.2.3	theorem	3.6.2.3	amcb4b74ef4b49721937bd5e43f659dd76	exists V1 in varnothing V2 ( V1 ) vdash V3	
1	thm:auto:3.6.2.4	theorem	3.6.2.4	am185c3df9a5f1ff2762865126e17aad36	forall V1 V1 notin V2 vdash V2 = varnothing	
1	thm:auto:3.6.3.1	theorem	3.6.3.1	am6a88d7e0f15597319f613c7b752779f4	forall V1 ( varnothing subseteq V1 )	
1	thm:auto:3.6.3.2	theorem	3.6.3.2	amb2e2bcd83b546cc990cf54110ab05bbf	varnothing subseteq V1	Leere Menge ist Teilmenge
1	thm:auto:3.6.3.3	theorem	3.6.3.3	amfcf7a35b622217c94f155ab40bc9e22d	V1 subseteq varnothing vdash V1 = varnothing	Teilmenge der leeren Menge
1	thm:auto:3.6.3.4	theorem	3.6.3.4	am848be5f2407f540a0a957ebacf72bf83	V1 subseteq V2 , forall V3 in V2 ( V3 not in V1 ) vdash V1 = varnothing	
1	thm:auto:3.6.3.5	theorem	3.6.3.5	amb787bb155c1d9c1a9aec080b4ad38ae0	V1 in V2 vdash V2 neq varnothing	
1	thm:auto:3.6.3.6	theorem	3.6.3.6	ambab6df68e4c087fdbfadf2b0e0ef1ec4	exists V1 ( V1 in V2 ) vdash V2 neq varnothing	
1	thm:auto:3.6.3.7	theorem	3.6.3.7	am300b12d2f225d4afc1398246d8f8b7ad	V1 neq varnothing eqvdash exists V2 ( V2 in V1 )	
1	ax:auto:3.7.1.1	axiom	3.7.1.1	amf2297182935035a11630d575f1837ca4	exists V1 forall V2 ( V2 in V1 leftrightarrow V2 in V3 land V4 ( V2 ) )	Aussonderung
1	thm:auto:3.7.2.1	theorem	3.7.2.1	am269f2778166655200bcece07d278c11a	forall V1 ( V1 in V2 leftrightarrow V3 ( V1 ) ) , forall V4 ( V4 in V5 leftrightarrow V3 ( V4 ) ) vdash V2 = V5	Zur Eindeutigkeit
1	thm:auto:3.7.2.2	theorem	3.7.2.2	am7b95b1986a97b352afefa9bbbf6a36c6	exists V1 ( forall V2 ( V2 in V1 leftrightarrow V3 ( V2 ) ) ) vdash exists ! V4 ( forall V5 ( V5 in V4 leftrightarrow V3 ( V5 ) ) )	Eindeutigkeit der Komprehension
1	thm:auto:3.7.2.3	theorem	3.7.2.3	amafeee71e5d0711095e1f920b0c827703	forall V1 ( V2 ( V1 ) to V1 in V3 ) vdash exists V4 ( forall V5 ( V5 in V4 leftrightarrow V2 ( V5 ) ) )	
1	thm:auto:3.7.2.4	theorem	3.7.2.4	am3a1ed645f71e294caa051962fd3d54ba	forall V1 ( V2 ( V1 ) to V1 in V3 ) vdash exists ! V4 ( forall V5 ( V5 in V4 leftrightarrow V2 ( V5 ) ) )	
1	def:auto:3.7.2.1	definition	3.7.2.1	amdc9ae96848892bf992bf5fa0a854c1cb	{ V1 in V2 mid V3 ( V1 ) } coloneq iota V4 ( forall V5 ( V5 in V4 leftrightarrow ( V5 in V2 land V3 ( V5 ) ) ) )	Aussonderung
1	thm:auto:3.7.2.5	theorem	3.7.2.5	amed5733b2228f55983646e8ec280e8502	V1 in { V2 in V3 mid V4 ( V2 ) } eqvdash V1 in V3 land V4 ( V1 )	Aussonderung
1	thm:auto:3.7.2.6	theorem	3.7.2.6	ame1e0b2545dfa59db55733f0cf70b646f	V1 in V2 , V3 ( V1 ) vdash V1 in { V1 in V2 mid V3 ( V1 ) }	
1	thm:auto:3.7.2.7	theorem	3.7.2.7	am0140cbf18814d3d31e4e7b7b35cac557	V1 in V2 , V3 ( V1 ) , V4 = { V1 in V2 mid V3 ( V1 ) } vdash V1 in V4	
1	thm:auto:3.7.3.1	theorem	3.7.3.1	am80657cf69c5df935ed94e64c9266d22f	V1 in { V1 in V2 mid V3 ( V1 ) } vdash V1 in V2	
1	thm:auto:3.7.3.2	theorem	3.7.3.2	am220bb379ccfbf9e7327e02735d7bc8fb	V1 in V2 , V2 = { V1 in V3 mid V4 ( V1 ) } vdash V1 in V3	
1	thm:auto:3.7.3.3	theorem	3.7.3.3	ambd1b185e31414187f18642c21cae2592	V1 in { V1 in V2 mid V3 ( V1 ) } vdash V3 ( V1 )	
1	thm:auto:3.7.3.4	theorem	3.7.3.4	am9253b30bc1b1a2f60e9e39c95bd899dd	V1 in V2 , V2 = { V1 in V3 mid V4 ( V1 ) } vdash V4 ( V1 )	
1	thm:auto:3.7.3.5	theorem	3.7.3.5	am95bd2f32196152e27df722522dd6efd3	V1 not in { V1 in V2 mid V3 ( V1 ) } eqvdash ( V1 not in V2 lor neg V3 ( V1 ) )	
1	thm:auto:3.7.3.6	theorem	3.7.3.6	am241dd4e357c6771ad4e4c6a6c65c7e9b	{ V1 in V2 mid V3 ( V1 ) } subseteq V2	
1	thm:auto:3.7.3.7	theorem	3.7.3.7	amd3e352c85ca426d1481d4aa91410cdbd	V1 = { V2 in V3 mid V4 ( V2 ) } vdash V1 subseteq V3	
1	thm:auto:3.7.3.8	theorem	3.7.3.8	am47469a3a9c0c53da26bce53f3290979b	forall V1 in V2 ( V3 ( V1 ) ) , V4 in V2 vdash V3 ( V4 )	
1	thm:auto:3.7.3.9	theorem	3.7.3.9	amdf33bc01e7cb890118feea5c4e1f3f1c	forall V1 in V2 ( V3 ( V1 ) ) eqvdash V2 = { V1 in V2 mid V3 ( V1 ) }	
1	thm:auto:3.7.3.10	theorem	3.7.3.10	amdbe50121fc52e4e719fca9b692877361	V1 subseteq { V2 in V3 mid V4 ( V2 ) } vdash forall V5 in V1 ( V4 ( V5 ) )	
1	thm:auto:3.8.1.1	theorem	3.8.1.1	am503a824788ea5bce61dd7e1c3af37494	neg exists V1 in V2 ( V3 ( V1 ) ) eqvdash forall V4 in V2 ( neg V3 ( V4 ) )	
1	thm:auto:3.8.1.2	theorem	3.8.1.2	am27324f56edbbaa9cd83b9dbeb687df25	neg exists V1 in V2 ( neg V3 ( V1 ) ) eqvdash forall V4 in V2 ( V3 ( V4 ) )	
1	thm:auto:3.8.1.3	theorem	3.8.1.3	amed2d06385a4cf928d2289cf85816710d	neg forall V1 in V2 ( V3 ( V1 ) ) eqvdash exists V4 in V2 ( neg V3 ( V4 ) )	
1	thm:auto:3.8.1.4	theorem	3.8.1.4	ame3b88062ff2be1f19d9acaf43b835763	neg forall V1 in V2 ( neg V3 ( V1 ) ) eqvdash exists V4 in V2 ( V3 ( V4 ) )	
1	thm:auto:3.8.2.1	theorem	3.8.2.1	am8f4a3d0c5e5a62b546120e0de3c00d2a	exists V1 in V2 ( V3 ( V1 ) ) eqvdash neg forall V4 in V2 ( neg V3 ( V4 ) )	
1	thm:auto:3.8.2.2	theorem	3.8.2.2	am9566b3c35ee76887c687dd39783072ba	exists V1 in V2 ( neg V3 ( V1 ) ) eqvdash neg forall V4 in V2 ( V3 ( V4 ) )	
1	thm:auto:3.8.2.3	theorem	3.8.2.3	ama9d9c8c4ce8ca288e4d44616fe305d83	forall V1 in V2 ( V3 ( V1 ) ) eqvdash neg exists V4 in V2 ( neg V3 ( V4 ) )	
1	thm:auto:3.8.2.4	theorem	3.8.2.4	am5704695320a36a01704cb43976c6be85	forall V1 in V2 ( neg V3 ( V1 ) ) eqvdash neg exists V4 in V2 ( V3 ( V4 ) )	
1	thm:auto:3.8.3.1	theorem	3.8.3.1	ame6161c94e99ec08593faa3682e03866d	neg forall V1 in V2 ( V3 ( V1 ) to neg V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land V4 ( V5 ) )	
1	thm:auto:3.8.3.2	theorem	3.8.3.2	am5213f44b0cc0fb78f34d2e895b4e7525	neg forall V1 in V2 ( V3 ( V1 ) to V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) )	
1	thm:auto:3.8.3.3	theorem	3.8.3.3	am11cfb4bce8c777ad45582805101862bf	forall V1 in V2 ( V3 ( V1 ) to V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) )	
1	thm:auto:3.8.3.4	theorem	3.8.3.4	am8aec0d203338d0964edd02cde8a489a5	forall V1 in V2 ( V3 ( V1 ) to neg V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land V4 ( V5 ) )	
1	thm:auto:3.8.3.5	theorem	3.8.3.5	am79d5be3e96f4bcf61c7aed1a1bb44e01	forall V1 in V2 ( V3 ( V1 ) leftrightarrow V4 ( V1 ) ) eqvdash neg exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) ) land neg exists V6 in V2 ( V4 ( V6 ) land neg V3 ( V6 ) )	Negation der beschränkten Äquivalenz
1	thm:auto:3.8.3.6	theorem	3.8.3.6	am4198fcd09b37664a0f29ee385ec7a32b	neg forall V1 in V2 ( V3 ( V1 ) leftrightarrow V4 ( V1 ) ) eqvdash exists V5 in V2 ( V3 ( V5 ) land neg V4 ( V5 ) ) lor exists V6 in V2 ( V4 ( V6 ) land neg V3 ( V6 ) )	
1	thm:auto:3.8.4.1	theorem	3.8.4.1	am71a082dce4845e837fd4c03eac700ad2	exists V1 in V2 forall V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 exists V7 in V4 ( neg V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.2	theorem	3.8.4.2	am7da17ebb2a71e907dd03ea38f0a67bd8	forall V1 in V2 exists V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 forall V7 in V4 ( neg V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.3	theorem	3.8.4.3	ambaa113f532965a288ece695af3b6a1c8	exists V1 in V2 exists V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 forall V7 in V4 ( neg V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.4	theorem	3.8.4.4	amd213c69b580cff6c89880c14dcd6358b	forall V1 in V2 forall V3 in V4 ( V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 exists V7 in V4 ( neg V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.5	theorem	3.8.4.5	am5aade2ac6fc8765d83aac57b405dc6cb	exists V1 in V2 forall V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 exists V7 in V4 ( V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.6	theorem	3.8.4.6	am3c2129869b4e227d8bf6702aaf9ab272	forall V1 in V2 exists V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 forall V7 in V4 ( V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.7	theorem	3.8.4.7	am25e3b7510b16e849db8ef5476dab0df2	exists V1 in V2 exists V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg forall V6 in V2 forall V7 in V4 ( V5 ( V6 , V7 ) )	
1	thm:auto:3.8.4.8	theorem	3.8.4.8	amfdc28dc7bbea270c4f4077154b713b08	forall V1 in V2 forall V3 in V4 ( neg V5 ( V1 , V3 ) ) eqvdash neg exists V6 in V2 exists V7 in V4 ( V5 ( V6 , V7 ) )	
1	thm:auto:3.9.1	theorem	3.9.1	am3ae435dea9582b8af1da43e8285f03c0	neg exists V1 forall V2 ( V2 in V1 leftrightarrow V2 not in V2 )	Russells Paradoxon in der ZF-Mengenlehre
1	thm:auto:3.9.2	theorem	3.9.2	am513afdd5a851c45455f19cf10e20ae83	exists V1 forall V2 ( V2 in V1 ) vdash forall V3 ( V3 not in V3 leftrightarrow V3 in V1 land V3 not in V3 )	
1	thm:auto:3.9.3	theorem	3.9.3	amda6021a50cf73d093505cb3738f63504	neg exists V1 forall V2 ( V2 in V1 )	
1	def:auto:3.10.1.1	definition	3.10.1.1	am88aa63dba03aacdf4404eb999f01a4b4	V1 cap V2 coloneq { V3 in V1 mid V3 in V2 }	Schnitt
1	thm:auto:3.10.2.1	theorem	3.10.2.1	amc1accc22f438da00bb9487733fe8042a	V1 in V2 cap V3 vdash V1 in V2	
1	thm:auto:3.10.2.2	theorem	3.10.2.2	amdd55980e5bad97f1e22905931aad68ea	V1 in V2 cap V3 vdash V1 in V3	
1	thm:auto:3.10.2.3	theorem	3.10.2.3	amc61def0b8dea3df17d10b26d7673ee7e	V1 in V2 cap V3 eqvdash V1 in V2 land V1 in V3	
1	thm:auto:3.10.2.4	theorem	3.10.2.4	ambced18d6da16a2fcfc2431d7e1ce0621	V1 in V2 , V1 in V3 vdash V1 in V2 cap V3	
1	thm:auto:3.10.2.5	theorem	3.10.2.5	am6e30fa33c06131b83e3b3f75ebf0e62b	V1 in ( V2 cap V3 ) cap V4 eqvdash ( V1 in V2 land V1 in V3 ) land V1 in V4	
1	thm:auto:3.10.2.6	theorem	3.10.2.6	ameb99283d3cbed1c18c99b18d6dea3bb3	V1 in V2 cap ( V3 cap V4 ) eqvdash V1 in V2 land ( V1 in V3 land V1 in V4 )	
1	thm:auto:3.10.2.7	theorem	3.10.2.7	am257754644ebd4358116179ddb52d2e52	V1 = V1 cap V1	Idempotenz des Schnitts
1	thm:auto:3.10.2.8	theorem	3.10.2.8	amd3f7f3ba885e97d856da97e2ae5c5fbb	V1 cap V2 = V2 cap V1	Kommutativität des Schnitts
1	thm:auto:3.10.2.9	theorem	3.10.2.9	am4681bdf7b6943d391cd134bf0a7331c6	( V1 cap V2 ) cap V3 = V1 cap ( V2 cap V3 )	Assoziativität des Schnitts
1	thm:auto:3.10.2.10	theorem	3.10.2.10	am6ff9192755d14ae9fcc70fb3eb17c63f	V1 cap V2 subseteq V1	
1	thm:auto:3.10.2.11	theorem	3.10.2.11	amd6bd894f53300caca1935c0a392d85f8	V1 cap V2 subseteq V2	
1	thm:auto:3.10.2.12	theorem	3.10.2.12	am00a91c5bfe100d5faf7af9d14218cce2	V1 subseteq V2 vdash V1 cap V3 subseteq V2	
1	thm:auto:3.10.2.13	theorem	3.10.2.13	am5a77621b1d534dd153957ef2a464c23e	V1 subseteq V2 vdash V3 cap V1 subseteq V2	
1	thm:auto:3.10.2.14	theorem	3.10.2.14	am3b3ed823797029e2a7f89a5c7909b283	V1 subseteq V2 , V1 subseteq V3 vdash V1 subseteq V2 cap V3	Teilmengen im Durchschnitt
1	thm:auto:3.10.2.15	theorem	3.10.2.15	am67aaa31c10c9724e998c16974562839c	V1 subseteq V2 vdash V1 cap V3 subseteq V2 cap V3	
1	thm:auto:3.10.2.16	theorem	3.10.2.16	am790f6ceaf242d6728b4c131306fca5e5	V1 subseteq V2 eqvdash V1 cap V2 = V1	
1	thm:auto:3.10.2.17	theorem	3.10.2.17	amc031794c32dc6441058efe602add6bbe	V1 subseteq V2 eqvdash V2 cap V1 = V1	
1	thm:auto:3.10.2.18	theorem	3.10.2.18	am345d7bd53c5944ef3324fcfd0c0402c9	varnothing cap V1 = varnothing	
1	thm:auto:3.10.2.19	theorem	3.10.2.19	amb52b4791ac59b18fd2fdb90d3a676b11	V1 cap varnothing = varnothing	
1	thm:auto:3.10.2.20	theorem	3.10.2.20	amd4fa978419d28e69e9e456479e5a9983	V1 = V2 , V3 = V4 , V2 cap V4 = V5 vdash V1 cap V3 = V5	
1	thm:auto:3.10.2.21	theorem	3.10.2.21	am7174bd0f94a7e41cb041a19ba8bdb97f	V1 cap V2 = varnothing , V3 in V1 vdash V3 notin V2	
1	thm:auto:3.10.2.22	theorem	3.10.2.22	am529b83eac466dfecd79dc31c44324092	V1 cap V2 = varnothing , V3 in V2 vdash V3 notin V1	
1	thm:auto:3.10.3.1	theorem	3.10.3.1	amb84cee42bd9eb1640edb03e99275ae28	V1 ( V2 ) vdash { V3 in V4 mid forall V5 ( V1 ( V5 ) to V3 in V5 ) } subseteq { V3 in V2 mid forall V6 ( V1 ( V6 ) to V3 in V6 ) }	
1	thm:auto:3.10.3.2	theorem	3.10.3.2	amae4f7fcae26c3c662fef5ca6e3021ad6	V1 ( V2 ) , V1 ( V3 ) vdash { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) } = { V4 in V3 mid forall V6 ( V1 ( V6 ) to V4 in V6 ) }	
1	thm:auto:3.10.3.3	theorem	3.10.3.3	ama9a37c043b1ec802b49e6999df3d127e	exists V1 forall V2 ( V3 ( V2 ) to V1 = { V4 in V2 mid forall V5 ( V3 ( V5 ) to V4 in V5 ) } )	
1	thm:auto:3.10.3.4	theorem	3.10.3.4	ambb848e7b6cdd9b1e487a65bd241af2e0	V1 ( B_0 ) , forall V2 ( V1 ( V2 ) to V3 = { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) } ) , forall V6 ( V1 ( V6 ) to V7 = { V4 in V6 mid forall V8 ( V1 ( V8 ) to V4 in V8 ) } ) vdash V3 = V7	
1	thm:auto:3.10.3.5	theorem	3.10.3.5	am91b978a7968adac8fc749d65b51d0156	V1 ( V2 ) vdash exists ! V3 forall V4 ( V1 ( V4 ) to V3 = { V5 in V4 mid forall V6 ( V1 ( V6 ) to V5 in V6 ) } )	
1	def:auto:3.10.3.1	definition	3.10.3.1	am7ac670a8201ad638fa56c24a618edd8e	exists V1 V2 ( V1 ) to bigcap _ { V2 ( V3 ) } V3 coloneq iota V4 forall V5 ( V2 ( V5 ) to V4 = { V6 in V5 mid forall V7 ( V2 ( V7 ) to V6 in V7 ) } )	Der unendliche Schnitt
1	def:auto:3.10.3.2	definition	3.10.3.2	am65871ec37b50f538b95dc0d472a7db6a	exists V1 V2 ( V1 ) to bigcap { V3 mid V2 ( V3 ) } coloneq bigcap _ { V2 ( V3 ) } V3	Notationserweiterung
1	thm:auto:3.10.3.6	theorem	3.10.3.6	am0c7e16a5e2cd954ca14d39b8d802b12a	V1 ( V2 ) vdash bigcap _ { V1 ( V3 ) } V3 = { V4 in V2 mid forall V5 ( V1 ( V5 ) to V4 in V5 ) }	
1	thm:auto:3.10.3.7	theorem	3.10.3.7	amd4f9584d638ae84083e86efa8006c4c8	V1 ( V2 ) vdash V3 in bigcap _ { V1 ( V4 ) } V4 leftrightarrow V3 in { V3 in V2 mid forall V5 ( V1 ( V5 ) to V3 in V5 ) }	
1	thm:auto:3.10.3.8	theorem	3.10.3.8	amb323e7a4e72d29c9b7d1d6e25f3e65c1	V1 ( V2 ) vdash V3 in bigcap _ { V1 ( V4 ) } V4 leftrightarrow forall V5 ( V1 ( V5 ) to V3 in V5 )	
1	thm:auto:3.10.3.9	theorem	3.10.3.9	am0313c3e373693e244bfc9af3867d38db	exists V1 ( V2 ( V1 ) ) vdash V3 in bigcap _ { V2 ( V4 ) } V4 leftrightarrow forall V5 ( V2 ( V5 ) to V3 in V5 )	
1	thm:auto:3.10.3.10	theorem	3.10.3.10	am313f1ab0cf1c06a178e901417f904861	V1 ( V2 ) vdash bigcap _ { V1 ( V3 ) } V3 subseteq V2	
1	thm:auto:3.10.3.11	theorem	3.10.3.11	amdb87014220053b16cdcf396fa1c18db9	V1 ( V2 ) , V2 = { V3 in V4 mid V5 ( V3 ) } , V6 in bigcap _ { V1 ( V7 ) } V7 vdash V5 ( V6 )	Elemente des unendlichen Schnitts erfüllen die definierende Eigenschaft
1	ax:auto:3.11.1.1	axiom	3.11.1.1	amc27ca2c8c14b205452f42793f8954729	exists V1 ( forall V2 ( V2 in V1 leftrightarrow V2 = V3 lor V2 = V4 ) )	Paarmenge
1	def:auto:3.11.2.1	definition	3.11.2.1	am7e4e59df329e83608932ab5e8f920fd5	{ V1 , V2 } coloneq iota V3 ( forall V4 ( V4 in V3 leftrightarrow V4 = V1 lor V4 = V2 ) )	Paarmenge
1	thm:auto:3.11.2.1	theorem	3.11.2.1	am8b412e94409cf3e09c6d4e080e289ea7	V1 in { V2 , V3 } eqvdash ( V1 = V2 lor V1 = V3 )	
1	def:auto:3.11.2.2	definition	3.11.2.2	amf010d9318468b4e050deeae5e655d101	( V1 , V2 ) coloneq { { V1 } , { V1 , V2 } }	Geordnetes Paar
1	thm:auto:3.11.3.1	theorem	3.11.3.1	am7b9cc054e1b2dddc2ffc4ec1493c7732	V1 notin { V2 , V3 } eqvdash V1 neq V2 land V1 neq V3	
1	thm:auto:3.11.3.2	theorem	3.11.3.2	am7716ec44cf7c683954f82c5b62a6209e	V1 in { V1 , V2 }	
1	thm:auto:3.11.3.3	theorem	3.11.3.3	am5f5ba381f3daf0c3889b6641e403339c	V1 in { V2 , V1 }	
1	thm:auto:3.11.3.4	theorem	3.11.3.4	amd21294d1fff7771542deaa8467fcdcbe	{ V1 , V2 } = { V2 , V1 }	
1	thm:auto:3.11.3.5	theorem	3.11.3.5	amead076d0bb6a62b9fbc1fcdbc9ba7274	{ V1 , V2 } neq varnothing	
1	def:auto:3.11.3.1	definition	3.11.3.1	am12675676e99b8f4e62132d00501d0142	{ V1 } coloneq { V1 , V1 }	Einermenge
1	thm:auto:3.11.3.6	theorem	3.11.3.6	am8d960ea329a0346d225ad68320b9ea4f	V1 in { V1 }	
1	thm:auto:3.11.3.7	theorem	3.11.3.7	am43878d70837518f672144131753b4580	V1 in { V2 } eqvdash V1 = V2	
1	thm:auto:3.11.3.8	theorem	3.11.3.8	amec8f1fbdcc4b3e263a5b24494aadd3b3	V1 notin { V2 } eqvdash V1 neq V2	
1	thm:auto:3.11.3.9	theorem	3.11.3.9	ame0b7228352e32c094e53d0c6924473c1	{ V1 in V2 mid V1 in { V3 } } = { V1 in V2 mid V1 = V3 }	
1	thm:auto:3.11.3.10	theorem	3.11.3.10	amc331ad338e073498315b3a6a5c45169a	{ V1 } = { V2 , V3 } vdash V1 = V2 land V1 = V3	
1	thm:auto:3.11.3.11	theorem	3.11.3.11	am8831c3554fdd27e6b2e67605b0eb280c	exists V1 in { V2 , V3 } V4 ( V1 ) vdash V4 ( V2 ) lor V4 ( V3 )	
1	thm:auto:3.11.3.12	theorem	3.11.3.12	am56cc06aeb772c3f3b367bef2e762f7d1	V1 in V2 vdash { V1 } subseteq V2	
1	thm:auto:3.11.3.13	theorem	3.11.3.13	am73a4d684b55bc64c10b8d87f4df0b2be	V1 in V2 vdash V2 cap { V2 , V1 } neq varnothing	
1	thm:auto:3.11.3.14	theorem	3.11.3.14	am476e80899c432b3c7c42d921d6fae507	V1 in V2 vdash V2 cap { V1 , V2 } neq varnothing	
1	thm:auto:3.11.3.15	theorem	3.11.3.15	am5672b6030a57c5c1c0cc89aea2dddd5d	{ V1 } = { V2 } eqvdash V1 = V2	
1	thm:auto:3.11.3.16	theorem	3.11.3.16	am6c11b6e3210aeb866c3075aa42e4b4ef	V1 = V2 , V3 = V4 vdash { V1 , V3 } subseteq { V2 , V4 }	
1	thm:auto:3.11.3.17	theorem	3.11.3.17	am78c9adfcb5da5b4b53a5639254904f20	V1 = V2 , V3 = V4 vdash { V1 , V3 } subseteq { V4 , V2 }	
1	thm:auto:3.11.3.18	theorem	3.11.3.18	am4ebebdb731564dee0bf48d8c803002a5	V1 = V2 , V3 = V4 vdash { V1 , V3 } = { V2 , V4 }	
